Serial No.,Round No.,Period,City,Age,Gender,Annual Income,Assembly Constituency Name,Educational Qualification,No. of Family Members,No. of Earning members in the family,Occupation of Respondent,Perception on General Economic condition - compared to one year ago,Outlook on General Economic condition - one year ahead,Perception on Household income - compared to one year ago,Outlook on Household income - one year ahead,Perception on Household spending - compared to one year ago,Outlook on Household spending - one year ahead,Perception on essential spending - compared to one year ago,Outlook on essential spending - one year ahead,Perception on non-essential spending - compared to one year ago,Outlook on non-essential spending - one year ahead,Perception on Employment scenario - compared to one year ago,Outlook on Employment scenario - one year ahead,Perception on General prices - compared to one year ago,Outlook on General prices - one year ahead,Perception on Inflation - compared to one year ago,Outlook on Inflation - one year ahead
2517,46,Dec-18,Delhi,40-59 year,Male,Rs. 5 lakh or more,RAJOURI GARDEN,5th Std-Below 10th Std,5 and more,3,Employed,Remained the same,Will improve,Remained the same,Will increase,Decreased,Will increase,Decreased,Will increase,Decreased,Remain the same,Worsened,Will improve,Remained the same,Remain the same,,
2518,46,Dec-18,Delhi,40-59 year,Male,Rs. 5 lakh or more,SHAKUR BASTI,12th Std,5 and more,3,Employed,Worsened,Will improve,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Remain the same,Worsened,Will improve,Increased,Will increase,Increased,Will increase
2519,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,BABARPUR,Illiterate,5 and more,4,Daily worker,Worsened,Will improve,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Improved,Will worsen,Increased,Will increase,Increased,Will increase
2520,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,BIJWASAN,Illiterate,5 and more,1,Retired/Pensioners,Improved,Will improve,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will increase,Worsened,Will improve,Increased,Will decrease,Increased,
2521,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,GOKALPUR,5th Std-Below 10th Std,5 and more,2,House wife,Improved,Will improve,Remained the same,Will increase,Remained the same,Will increase,Decreased,Will increase,Remained the same,Will increase,Improved,Will improve,Increased,Will increase,Increased,Will increase
2522,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,GOKALPUR,Illiterate,5 and more,3,House wife,Improved,Will improve,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Increased,Will increase,Improved,Will improve,Decreased,Remain the same,,
2523,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,KONDLI,Illiterate,3 or 4,1,Retired/Pensioners,Worsened,Remain the same,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Increased,Remain the same,Worsened,Remain the same,Remained the same,Remain the same,,
2524,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,KRISHNA NAGAR,10th Std-Below 12th Std,5 and more,2,House wife,Improved,Remain the same,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Worsened,Remain the same,Increased,Will increase,Increased,Will increase
2525,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,MANGOL PURI,Illiterate,5 and more,1,House wife,Improved,Will worsen,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Worsened,Will worsen,Increased,Will increase,Remained the same,Will decrease
2526,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,MATIA MAHAL,Illiterate,5 and more,3,House wife,Worsened,Will worsen,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Decreased,Remain the same,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
2527,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,PATEL NAGAR,Illiterate,5 and more,1,House wife,Worsened,Remain the same,Remained the same,Will increase,Increased,Remain the same,Increased,Will increase,Increased,Remain the same,Worsened,Remain the same,Increased,Will increase,Increased,Will decrease
2528,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,RAJOURI GARDEN,Illiterate,3 or 4,1,House wife,Worsened,Will improve,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Will improve,Increased,Will increase,Increased,Will increase
2529,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,ROHTAS NAGAR,5th Std-Below 10th Std,3 or 4,1,Retired/Pensioners,Remained the same,Remain the same,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Remained the same,Remain the same,Remained the same,Remain the same,,
2530,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,SEEMA PURI,Illiterate,5 and more,3,Daily worker,Worsened,Remain the same,Remained the same,Remain the same,Remained the same,Will increase,Increased,Will increase,Remained the same,Will increase,Improved,Will worsen,Increased,Will increase,Increased,Will increase
2531,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,SHAHDARA,10th Std-Below 12th Std,5 and more,2,House wife,Improved,Will improve,Remained the same,Remain the same,Increased,Remain the same,Increased,Remain the same,Increased,Remain the same,Remained the same,Will improve,Increased,Remain the same,Remained the same,
2532,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,SHAKUR BASTI,5th Std-Below 10th Std,3 or 4,1,House wife,Worsened,Remain the same,Remained the same,Remain the same,Remained the same,Will increase,Increased,Will increase,Remained the same,Remain the same,Worsened,Will improve,Increased,Will increase,Increased,Will increase
2533,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 lakh or less,SHAKUR BASTI,5th Std-Below 10th Std,3 or 4,1,House wife,Worsened,Will improve,Decreased,Will increase,Remained the same,Will increase,Increased,Will increase,Remained the same,Remain the same,Worsened,Will improve,Increased,Will decrease,Increased,
2534,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,CHHATARPUR,Post Graduate,1 to 2,1,House wife,Remained the same,Will improve,Decreased,Will decrease,Increased,Will decrease,Increased,Will decrease,Remained the same,Will decrease,Remained the same,Will improve,Increased,Will decrease,Increased,
2535,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,DELHI CANTT,Below 5th Std,5 and more,1,House wife,Remained the same,Remain the same,Increased,Remain the same,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Worsened,Will worsen,Increased,Will increase,Decreased,Will decrease
2536,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,GHONDA,Illiterate,5 and more,2,House wife,Worsened,Remain the same,Remained the same,Remain the same,Increased,Remain the same,Increased,Remain the same,Remained the same,Remain the same,Worsened,Remain the same,Increased,Remain the same,Remained the same,
2537,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,HARI NAGAR,Graduate,5 and more,2,House wife,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Remain the same,Increased,Will increase,Increased,Will increase
2538,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,JANAKPURI,10th Std-Below 12th Std,1 to 2,1,Retired/Pensioners,Worsened,Will worsen,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
2539,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,KAROL BAGH,5th Std-Below 10th Std,5 and more,1,House wife,Worsened,Will worsen,Decreased,Remain the same,Increased,Will increase,Increased,Remain the same,Increased,Will increase,Worsened,Remain the same,Increased,Will increase,Increased,Will increase
2540,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,KIRARI,Below 5th Std,5 and more,2,Self Employed/ Business,Improved,Will improve,Increased,Will decrease,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Improved,Will improve,Increased,Remain the same,Remained the same,
2541,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,KONDLI,5th Std-Below 10th Std,5 and more,1,Self Employed/ Business,Worsened,Remain the same,Remained the same,Remain the same,Remained the same,Will increase,Remained the same,Will increase,Remained the same,Will increase,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
2542,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,KONDLI,5th Std-Below 10th Std,5 and more,2,Self Employed/ Business,Worsened,Remain the same,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Worsened,Remain the same,Increased,Will increase,Remained the same,Will increase
2543,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,KRISHNA NAGAR,10th Std-Below 12th Std,5 and more,2,Self Employed/ Business,Remained the same,Will worsen,Increased,Remain the same,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will worsen,Remained the same,Will increase,,Will increase
2544,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,KRISHNA NAGAR,5th Std-Below 10th Std,5 and more,1,House wife,Remained the same,Will improve,Remained the same,Will increase,Increased,Will increase,Remained the same,Will increase,Increased,Will increase,Remained the same,Will improve,Increased,Will increase,Increased,Will increase
2545,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,MANGOL PURI,Below 5th Std,5 and more,2,Employed,Improved,Will improve,Decreased,Remain the same,Remained the same,Remain the same,Remained the same,Remain the same,Remained the same,Remain the same,Worsened,Remain the same,Increased,Will increase,Remained the same,Will increase
2546,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,PALAM,Illiterate,5 and more,2,House wife,Improved,Will improve,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Increased,Remain the same,Improved,Will improve,Increased,Will decrease,Remained the same,
2547,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,PALAM,Illiterate,5 and more,2,House wife,Improved,Will worsen,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Worsened,Will improve,Remained the same,Remain the same,,
2548,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,PATPARGANJ,12th Std,5 and more,1,Retired/Pensioners,Improved,Will improve,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
2549,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,SHAKUR BASTI,Illiterate,5 and more,1,Retired/Pensioners,Remained the same,Will improve,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Remain the same,Increased,Will increase,Remained the same,Will increase
2550,46,Dec-18,Delhi,60  & above year,Female,Rs. 1 to less than 3 lakh,WAZIRPUR,Illiterate,5 and more,3,Retired/Pensioners,Remained the same,Will improve,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Remained the same,Will improve,Increased,Remain the same,Increased,
2551,46,Dec-18,Delhi,60  & above year,Female,Rs. 3 lakh to 5 lakh,DELHI CANTT,10th Std-Below 12th Std,5 and more,3,House wife,Remained the same,Remain the same,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Will worsen,Increased,Will increase,Decreased,Remain the same
2552,46,Dec-18,Delhi,60  & above year,Female,Rs. 3 lakh to 5 lakh,NEW DELHI,12th Std,5 and more,1,House wife,Improved,Will improve,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Improved,Remain the same,Increased,Will increase,Remained the same,Remain the same
2553,46,Dec-18,Delhi,60  & above year,Female,Rs. 3 lakh to 5 lakh,NEW DELHI,5th Std-Below 10th Std,5 and more,1,House wife,Worsened,Remain the same,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Remained the same,Remain the same,Remained the same,Remain the same,,
2554,46,Dec-18,Delhi,60  & above year,Female,Rs. 3 lakh to 5 lakh,SHAHDARA,10th Std-Below 12th Std,5 and more,2,House wife,Worsened,Remain the same,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Decreased,Will decrease,,
2555,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,BABARPUR,Below 5th Std,3 or 4,1,Daily worker,Remained the same,Remain the same,Increased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Remain the same,Increased,Will increase,Increased,Will increase
2556,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,BAWANA,10th Std-Below 12th Std,5 and more,1,Unemployed,Worsened,Will worsen,Decreased,Will increase,Increased,Remain the same,Increased,Will increase,Decreased,Remain the same,Worsened,Will improve,Increased,Will increase,Increased,Remain the same
2557,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,GREATER KAILASH,Illiterate,5 and more,1,Self Employed/ Business,Worsened,Will worsen,Decreased,Will increase,Increased,Will increase,Increased,Will increase,Increased,Will increase,Improved,Will worsen,Decreased,Will decrease,,
2558,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,MATIA MAHAL,12th Std,5 and more,2,Retired/Pensioners,Worsened,Will worsen,Remained the same,Will increase,Increased,Will increase,Increased,Will increase,Remained the same,Will increase,Worsened,Will worsen,Increased,Will increase,Increased,Will increase
2559,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,MATIA MAHAL,Below 5th Std,1 to 2,1,Unemployed,Worsened,Will improve,Decreased,Will increase,Remained the same,Will increase,Decreased,Will increase,Remained the same,Will increase,Worsened,Will improve,Increased,Will increase,Increased,Will increase
2560,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,MUNDKA,5th Std-Below 10th Std,5 and more,1,Self Employed/ Business,Worsened,Will worsen,Decreased,Remain the same,Remained the same,Will increase,Remained the same,Will increase,Decreased,Will decrease,Worsened,Will improve,Increased,Remain the same,Increased,
2561,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,MUNDKA,5th Std-Below 10th Std,5 and more,2,Self Employed/ Business,Improved,Will improve,Remained the same,Remain the same,Remained the same,Remain the same,Remained the same,Will increase,Decreased,Will decrease,Improved,Will improve,Remained the same,Will decrease,,
2562,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,MUNDKA,Illiterate,5 and more,1,Self Employed/ Business,Worsened,Will improve,Decreased,Remain the same,Increased,Will increase,Increased,Will increase,Decreased,Remain the same,Remained the same,Will improve,Increased,Will decrease,Increased,
2563,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,NERELA,Below 5th Std,5 and more,1,Unemployed,Improved,Will worsen,Remained the same,Will decrease,Increased,Will increase,Increased,Will increase,Decreased,Will decrease,Improved,Will improve,Increased,Will increase,Increased,Will increase
2564,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,ROHTAS NAGAR,5th Std-Below 10th Std,3 or 4,1,Retired/Pensioners,Improved,Remain the same,Remained the same,Remain the same,Remained the same,Will increase,Increased,Will increase,Remained the same,Remain the same,Improved,Remain the same,Remained the same,Remain the same,,
2565,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,TRILOKPURI,5th Std-Below 10th Std,5 and more,2,Self Employed/ Business,Improved,Will improve,Remained the same,Remain the same,Remained the same,Remain the same,Remained the same,Remain the same,Remained the same,Remain the same,Worsened,Will improve,Increased,Will decrease,Increased,
2566,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 lakh or less,TRILOKPURI,Below 5th Std,3 or 4,1,Self Employed/ Business,Worsened,Will improve,Decreased,Remain the same,Remained the same,Remain the same,Decreased,Remain the same,Remained the same,Remain the same,Worsened,Will improve,Increased,Remain the same,Increased,
2567,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 to less than 3 lakh,AMBEDKAR NAGAR,5th Std-Below 10th Std,5 and more,1,Unemployed,Worsened,Remain the same,Decreased,Will decrease,Increased,Will increase,Increased,Will increase,Remained the same,Remain the same,Remained the same,Remain the same,Increased,Will increase,Remained the same,Will increase
2568,46,Dec-18,Delhi,60  & above year,Male,Rs. 1 to less than 3 lakh,CHANDNI CHOWK,5th Std-Below 10th Std,3 or 4,1,Self Employed/ Business,Remained the same,Remain the same,Decreased,Remain the same,Increased,Will increase,Increased,Will increase,Increased,Will increase,Worsened,Will worsen,Increased,Will increase,Remained the same,Remain the same
